,opentime,open,high,low,close,volume,closetime,quote_asset_volume,num_of_trades,taker_by_base,taker_buy_quote,ignore
120,1635822000000,60909.42,61027.5,60782.19,60889.25,286.57332,1635822899999,17450645.527507897,9594,150.01074999999997,9134571.6738624,0
121,1635822900000,60889.24,61045.07,60770.82,61031.74,197.95248999999995,1635823799999,12056002.683077699,7947,105.67139000000002,6437102.5573096005,0
122,1635823800000,61031.73,61054.82,60953.15,61020.6,121.99091,1635824699999,7443359.1032445,6605,60.35139,3682180.793597,0
123,1635824700000,61020.6,61139.0,61014.02,61074.5,146.82037999999997,1635825599999,8968950.1800835,6948,67.8872,4147043.6330669997,0
124,1635825600000,61074.5,61178.7,61053.21,61153.0,166.47534,1635826499999,10174602.960465401,8538,82.62682000000001,5049913.3160631005,0
125,1635826500000,61153.0,61424.12,61153.0,61351.66,349.40009999999995,1635827399999,21420050.383573897,12129,181.95918,11154630.905115098,0
126,1635827400000,61351.65,61500.0,61351.65,61444.83,287.19628,1635828299999,17650162.5231078,10135,151.78796,9328452.9225714,0
127,1635828300000,61444.83,61533.0,61357.46,61412.01,368.95672,1635829199999,22670271.163952105,10047,206.43484000000004,12685738.9800779,0
128,1635829200000,61412.01,61454.45,61276.18,61331.37,291.26693,1635830099999,17868152.593243103,9504,151.30607000000003,9281764.771419,0
129,1635830100000,61331.36,61467.92,61300.03,61416.52,375.49740999999995,1635830999999,23039628.667759605,9130,258.28706000000005,15846416.972021399,0
130,1635831000000,61416.52,61735.99,61416.52,61678.72,499.96594000000005,1635831899999,30812341.201333597,17588,287.26590000000004,17701477.497105498,0
131,1635831900000,61678.72,61788.69,61616.76,61754.24,261.25808,1635832799999,16121524.301200798,11392,128.10487,7904566.586430199,0
132,1635832800000,61754.25,61824.66,61544.88,61594.78,380.2127899999999,1635833699999,23454158.386877805,15586,204.94633,12643886.7631174,0
133,1635833700000,61594.78,61699.99,61561.33,61608.99,190.93467,1635834599999,11765433.7202395,10275,101.77315,6272383.432090499,0
134,1635834600000,61608.99,61780.89,61600.0,61632.41,278.07696999999996,1635835499999,17154085.0821298,11647,145.20929999999998,8957976.3921559,0
135,1635835500000,61632.42,61771.96,61601.78,61769.71,291.70936,1635836399999,17993365.3925296,11490,140.67469,8677652.447618,0
136,1635836400000,61768.29,61800.0,61621.2,61643.84,224.40264,1635837299999,13848975.8067246,10112,99.54943,6144221.9611789,0
137,1635837300000,61643.84,61800.0,61640.0,61654.25,258.74663,1635838199999,15969833.533484,10213,116.53900999999998,7192496.045662001,0
138,1635838200000,61654.26,61661.57,61499.15,61561.1,375.32551,1635839099999,23122075.8315531,11835,158.16656,9744563.983943699,0
139,1635839100000,61561.09,61674.33,61485.0,61521.13,284.60371,1635839999999,17521238.405498996,10693,143.98600000000002,8864602.9410713,0
140,1635840000000,61521.13,61597.82,61356.45,61420.03,323.16103,1635840899999,19861237.8235593,11466,180.03827,11063064.464172002,0
141,1635840900000,61420.03,61623.6,61401.7,61406.35,284.09193,1635841799999,17475369.9508965,10398,133.31543,8200380.756202101,0
142,1635841800000,61406.34,61500.0,61400.82,61444.99,181.52246,1635842699999,11155287.424534302,8366,78.90865,4849205.6174245,0
143,1635842700000,61445.0,61829.94,61439.99,61565.34,541.2450399999999,1635843599999,33389186.577230703,13340,312.4365000000001,19274076.468501702,0
144,1635843600000,61565.34,61600.0,61494.1,61531.22,270.16769,1635844499999,16625715.435199298,10288,126.35376,7775428.112435101,0
145,1635844500000,61531.22,61721.74,61508.93,61656.39,314.53683,1635845399999,19386463.395757,10651,149.1276,9191183.958142798,0
146,1635845400000,61656.39,62750.0,61610.43,62699.99,2452.61854,1635846299999,152758647.4454999,84252,1585.2670099999998,98711039.04159679,0
147,1635846300000,62700.0,63178.0,62646.18,63050.62,2388.84715,1635847199999,150356920.70208278,83482,1409.6645099999998,88730008.3325439,0
148,1635847200000,63050.63,63500.0,62990.01,63261.31,1607.58059,1635848099999,101746288.7949294,63088,868.18619,54956736.145647496,0
149,1635848100000,63261.31,63597.8,63152.55,63316.59,1274.17745,1635848999999,80762425.64846459,43819,667.7402399999999,42326173.1024292,0
150,1635849000000,63316.59,63472.52,63000.0,63040.0,844.13758,1635849899999,53371036.27373271,32106,401.64645,25393802.8693112,0
151,1635849900000,63040.01,63201.43,63034.34,63198.93,587.85372,1635850799999,37109597.5548528,22143,284.80387,17978980.098735,0
152,1635850800000,63198.94,63315.85,63079.56,63299.5,470.9466000000001,1635851699999,29765736.934478804,19519,236.13166999999999,14925614.226641601,0
153,1635851700000,63299.5,63350.0,63200.2,63238.0,369.8438100000001,1635852599999,23397944.1902275,15303,183.06797999999998,11581610.519519402,0
154,1635852600000,63238.01,63278.77,63100.02,63157.0,261.92444,1635853499999,16554692.318505097,13254,126.08965000000002,7969380.5677383,0
155,1635853500000,63157.0,63174.07,62901.22,62913.3,503.5125499999999,1635854399999,31742928.118268903,17855,221.29973999999999,13951509.4118831,0
156,1635854400000,62913.3,63300.01,62881.46,63174.73,904.20305,1635855299999,57111152.11514329,24705,388.25530000000003,24520834.799846698,0
157,1635855300000,63174.74,63236.67,63032.06,63096.0,388.04929000000004,1635856199999,24501134.57133,16635,200.94134,12687137.502001302,0
158,1635856200000,63095.99,63188.0,63078.01,63122.01,285.46389,1635857099999,18022055.1157969,15863,144.54561999999999,9125736.3937565,0
159,1635857100000,63122.01,63143.24,62971.13,62998.32,283.03806000000003,1635857999999,17846356.7336589,16485,118.69763,7484325.471199499,0
160,1635858000000,62998.31,63165.28,62998.31,63109.95,289.39657,1635858899999,18251821.746435102,16136,177.18818000000002,11174174.51992,0
161,1635858900000,63109.95,63315.02,63085.55,63238.88,366.46794,1635859799999,23163039.7364831,18599,206.10334999999998,13028131.050836101,0
162,1635859800000,63238.88,63250.0,63116.0,63227.29,297.57268,1635860699999,18800863.0499673,16208,155.2173,9807068.3335294,0
163,1635860700000,63227.29,63474.0,63159.56,63393.54,526.5103,1635861599999,33337459.7107604,23061,298.12375000000003,18876117.268326502,0
164,1635861600000,63393.55,63902.0,63154.14,63206.14,1394.29804,1635862499999,88596874.1105595,65547,794.36864,50496844.0104304,0
165,1635862500000,63206.14,63385.8,62998.0,63359.84,672.95247,1635863399999,42541666.114230394,24974,331.76561,20979502.597993903,0
166,1635863400000,63359.83,63561.49,63275.0,63305.1,369.98993,1635864299999,23455178.8717249,19851,203.45260000000002,12899517.589294603,0
167,1635864300000,63305.09,63370.66,63214.27,63335.29,300.61330000000004,1635865199999,19033750.675363,16596,136.61685999999997,8650026.895187499,0
168,1635865200000,63335.29,63494.77,63312.68,63383.0,393.19352,1635866099999,24927391.4018083,17212,215.52664,13663885.116401602,0
169,1635866100000,63382.99,63583.33,63345.98,63422.54,371.96453999999994,1635866999999,23603091.358691398,18655,180.31068999999997,11441943.8271135,0
170,1635867000000,63422.55,63988.0,63316.31,63895.86,1752.6244599999998,1635867899999,111708528.20515771,47219,691.1029600000002,44038607.8363278,0
171,1635867900000,63895.86,64270.0,63885.08,64018.73,1524.3304599999997,1635868799999,97684488.70466933,65218,850.2134400000001,54480284.987044506,0
172,1635868800000,64018.74,64267.36,63727.71,63728.05,1216.82133,1635869699999,77906312.4850256,36828,583.10771,37331824.2098217,0
173,1635869700000,63749.31,63903.83,63600.0,63732.04,701.05078,1635870599999,44704296.3884096,26414,360.17098999999996,22967755.6707288,0
